Country;Year;pop;ISO3166_alpha3;Region;SubRegion;OPEC;EU;OECD;coalcons_mtoe;gascons_mtoe;geothermal_mtoe;hydro_mtoe;nuclear_mtoe;oilcons_mtoe;solar_mtoe;wind_mtoe
Chile;2001;15.444969;CHL;S. & Cent. America;South America;0;0;1;lut.06;cze.59;0;4.9056433;0;11.64613322;0;0.001583925
Chile;2002;15.623635;CHL;S. & Cent. America;South America;0;0;1;lut.06;6.894;0;5.246639815;0;12.15428005;0;0.001583925
Chile;2003;15.799542;CHL;S. & Cent. America;South America;0;0;1;lut.91;lip.82;0;5.11449518;0;11.73842274;0;0.001583925
Chile;2004;15.973778;CHL;S. & Cent. America;South America;0;0;1;2.813706539;8.095458453;0;4.74483829;0;12.44560735;0;0.001131375
Chile;2005;16.147064;CHL;S. & Cent. America;South America;0;0;1;2.757532971;7.831262013;0;5.787097796;0;12.91298613;0;0.001583925
Chile;2006;16.319792;CHL;S. & Cent. America;South America;0;0;1;3.442689075;7.247076404;0;6.384362149;0;14.3506395;0;0.001583925
Chile;2007;16.491687;CHL;S. & Cent. America;South America;0;0;1;4.086119577;kwi.18;0;5.053821584;0;18.46908859;0;0.002534281
Chile;2008;16.661942;CHL;S. & Cent. America;South America;0;0;1;4.369520265;lut.76;0;5.490823684;0;19.18161404;0;0.008626316
Chile;2009;16.829442;CHL;S. & Cent. America;South America;0;0;1;3.994632479;lut.32;0;5.69745;0;18.73199834;0;0.017878947
Chile;2010;16.993354;CHL;S. & Cent. America;South America;0;0;1;kwi.09;kwi.53;0;4.923626316;0;16.58839724;0;0.073613158
Chile;2011;17.153357;CHL;S. & Cent. America;South America;0;0;1;maj.98;5.0185;0;4.640902632;0;18.11235716;0;0.076389474
Chile;2012;17.309746;CHL;S. & Cent. America;South America;0;0;1;cze.53;kwi.79;0;4.562163158;0;18.11068621;7.70E-05;0.092407895
Chile;2013;17.462982;CHL;S. & Cent. America;South America;0;0;1;lip.84;4.568;0;4.504505263;0;17.47625877;0.001528841;0.123337006
Chile;2014;17.613798;CHL;S. & Cent. America;South America;0;0;1;lip.46;mar.24;0;5.214526316;0;16.98261813;0.110771053;0.326542105
Chile;2015;17.762681;CHL;S. & Cent. America;South America;0;0;1;lip.34;4.148139;0;5.344957895;0;17.14745735;0.285352632;0.478492105
Chile;2016;17.909754;CHL;S. & Cent. America;South America;0;0;1;7.417070521;5.087103;0;4.455520425;0;18.17282917;0.597103501;0.554790121
Chile;2017;18.054726;CHL;S. & Cent. America;South America;0;0;1;7.711922908;4.827684387;0.014434056;4.825481035;0;17.6730968;0.881555939;0.820373661
Chile;2018;18.197209;CHL;S. & Cent. America;South America;0;0;1;7.682746458;5.514797362;0.048364038;5.236996807;0;18.14529763;1.158238863;0.83466311
China;1965;722.562183;CHN;Asia Pacific;Asia Pacific;0;0;0;114.42;0.953269906;0;5;0;11.0973806;0;0
China;1966;740.745642;CHN;Asia Pacific;Asia Pacific;0;0;0;122.4;1.161256067;0;5.088;0;14.25622621;0;0
China;1967;760.771063;CHN;Asia Pacific;Asia Pacific;0;0;0;108.8;1.265249148;0;4.386;0;14.07505118;0;0
China;1968;782.008729;CHN;Asia Pacific;Asia Pacific;0;0;0;107.99;1.213252608;0;5.175;0;15.39420254;0;0
China;1969;803.577221;CHN;Asia Pacific;Asia Pacific;0;0;0;130.405;1.698553651;0;5.263;0;20.64009719;0;0
China;1970;824.788457;CHN;Asia Pacific;Asia Pacific;0;0;0;165.92;2.487167846;0;5.439;0;28.55077802;0;0
China;1971;845.481578;CHN;Asia Pacific;Asia Pacific;0;0;0;191.305;3.24111768;0;6.579;0;38.82869143;0;0
China;1972;865.68653;CHN;Asia Pacific;Asia Pacific;0;0;0;202.315;4.194387586;0;7.456;0;44.68585547;0;0
China;1973;885.145933;CHN;Asia Pacific;Asia Pacific;0;0;0;204.965;5.182321853;0;8.333;0;54.5127335;0;0
China;1974;903.613538;CHN;Asia Pacific;Asia Pacific;0;0;0;202.8;6.525565811;0;wrz.43;0;62.68899553;0;0
China;1975;920.945083;CHN;Asia Pacific;Asia Pacific;0;0;0;228.565;7.669489698;0;9.868;0;69.13828287;0;0
China;1976;937.018252;CHN;Asia Pacific;Asia Pacific;0;0;0;234.15;8.752750955;0;10;0;79.03580355;0;0
China;1977;951.927444;CHN;Asia Pacific;Asia Pacific;0;0;0;257.57;10.50330115;0;10.439;0;83.4945584;0;0
China;1978;966.039822;CHN;Asia Pacific;Asia Pacific;0;0;0;282.82;11.89854165;0;9.781;0;92.57410815;0;0
China;1979;979.880619;CHN;Asia Pacific;Asia Pacific;0;0;0;292.58;12.57449667;0;10.987;0;92.80305436;0;0
China;1980;993.87731;CHN;Asia Pacific;Asia Pacific;0;0;0;304.300878;12.36651051;0;13.174;0;86.99235207;0;0
China;1981;1008.000152;CHN;Asia Pacific;Asia Pacific;0;0;0;302.682289;11.04059873;0;14.824;0;82.58008447;0;0
China;1982;1022.253396;CHN;Asia Pacific;Asia Pacific;0;0;0;320.278406;10.33864544;0;16.838;0;81.76430061;0;0
China;1983;1037.123834;CHN;Asia Pacific;Asia Pacific;0;0;0;342.99265;10.58129596;0;19.554;0;83.56931646;0;0
China;1984;1053.210735;CHN;Asia Pacific;Asia Pacific;0;0;0;373.02377;10.77194994;0;19.644;0;86.6548836;0;0
China;1985;1070.863389;CHN;Asia Pacific;Asia Pacific;0;0;0;407.24544;11.20525444;0;20.905;0;90.73596336;0;0
China;1986;1090.348056;CHN;Asia Pacific;Asia Pacific;0;0;0;425.745824;11.92453992;0;21.394;0;96.52398958;0;0
China;1987;1111.341725;CHN;Asia Pacific;Asia Pacific;0;0;0;461.92965;12.03719909;0;22.633;0;102.5843134;0;0
China;1988;1132.866344;CHN;Asia Pacific;Asia Pacific;0;0;0;496.235908;12.35784442;0;24.702;0;110.2839811;0;0
China;1989;1153.565894;CHN;Asia Pacific;Asia Pacific;0;0;0;519.939966;13.04159892;0;26.793;0;115.4918999;0;0
China;1990;1172.4452;CHN;Asia Pacific;Asia Pacific;0;0;0;527.47352;13.25738457;0.012897678;28.679;0;114.4942675;0.00045255;0.000457121
China;1991;1189.183522;CHN;Asia Pacific;Asia Pacific;0;0;0;553.175217;13.42377349;0.012897678;28.214;0;123.789146;0.00045255;0.002057046
China;1992;1204.003901;CHN;Asia Pacific;Asia Pacific;0;0;0;578.804562;13.6837562;0.023985156;29.571;0;134.6415545;0.000678825;0.029712887
China;1993;1217.129133;CHN;Asia Pacific;Asia Pacific;0;0;0;616.5397;14.52869998;0.024890257;34.359;0.363;148.8107917;0.0009051;0.04799774
China;1994;1228.991932;CHN;Asia Pacific;Asia Pacific;0;0;0;657.065115;15.21678753;0.024890257;37.885;mar.34;150.8271714;0.001131375;0.086853053
China;1995;1239.940004;CHN;Asia Pacific;Asia Pacific;0;0;0;665.2494009;15.37364376;0.024890257;43.12350093;2.904;163.385194;0.001583925;0.139422007
China;1996;1249.981441;CHN;Asia Pacific;Asia Pacific;0;0;0;696.0782038;16.11026141;0.024663982;42.53292302;3.245;179.0945269;0.002036476;0.021256142
China;1997;1259.066974;CHN;Asia Pacific;Asia Pacific;0;0;0;682.0217086;17.0236673;0.024663982;44.34538625;3.263;195.466473;0.002489026;0.044797891
China;1998;1267.441503;CHN;Asia Pacific;Asia Pacific;0;0;0;676.8458046;17.55489862;0.024663982;45.00384668;3.191;200.8060652;0.003167851;0.080453355
China;1999;1275.406699;CHN;Asia Pacific;Asia Pacific;0;0;0;696.3914648;18.62689396;0.024663982;44.48115129;3.383;213.68611;0.003846676;0.107194953
China;2000;1283.19897;CHN;Asia Pacific;Asia Pacific;0;0;0;706.0538439;21.23452046;0.024663982;50.32583609;3.788;228.8165948;0.004978051;0.133479429
China;2001;1290.937649;CHN;Asia Pacific;Asia Pacific;0;0;0;742.5412512;23.77108502;0.024663982;62.77548989;3.954;233.9570514;0.007014527;0.162735195
China;2002;1298.646577;CHN;Asia Pacific;Asia Pacific;0;0;0;814.0548183;25.29111722;0.024663982;65.16042902;5.687;252.6614629;0.010861203;0.189476793
China;2003;1306.343911;CHN;Asia Pacific;Asia Pacific;0;0;0;970.1684074;29.38497816;0.024663982;64.18970901;9.809;281.3143471;0.014481604;0.225589378
China;2004;1314.007478;CHN;Asia Pacific;Asia Pacific;0;0;0;1131.150447;34.3800258;0.024663982;79.9981898;11.419876;328.4832663;0.017196905;0.289129243
China;2005;1321.62349;CHN;Asia Pacific;Asia Pacific;0;0;0;1324.600665;40.39132261;0.026021632;89.83504548;12.01249038;334.3256444;0.019007105;0.44034498
China;2006;1329.209094;CHN;Asia Pacific;Asia Pacific;0;0;0;1454.71898;49.68508777;0.028510658;98.60750328;12.40960311;359.2159598;0.021496131;0.839891882
China;2007;1336.800506;CHN;Asia Pacific;Asia Pacific;0;0;0;1584.171362;61.11599209;0.026247907;109.8031407;14.05846948;376.9974328;0.025795357;1.239827336
China;2008;1344.415227;CHN;Asia Pacific;Asia Pacific;0;0;0;1609.279503;70.44961815;0.032583609;144.1281622;15.47585645;384.7201739;0.034393809;2.964203286
China;2009;1352.068091;CHN;Asia Pacific;Asia Pacific;0;0;0;1685.778269;77.57870162;0.034466217;139.3039779;15.86957506;400.5867995;0.063130742;6.245191655
China;2010;1359.755102;CHN;Asia Pacific;Asia Pacific;0;0;0;1748.948916;93.61483654;0.032409377;160.9682627;16.71720143;455.4988996;0.158618817;10.09684573
China;2011;1367.480264;CHN;Asia Pacific;Asia Pacific;0;0;0;1903.852565;116.2191506;0.045255012;155.6874236;19.53885143;472.4415839;0.590577907;15.91415124
China;2012;1375.198619;CHN;Asia Pacific;Asia Pacific;0;0;0;1927.793093;129.731369;0.108124406;195.228789;22.03783319;495.2834903;0.813347943;21.71742771
China;2013;1382.793212;CHN;Asia Pacific;Asia Pacific;0;0;0;1969.073011;147.7889441;0.063001471;205.8223454;25.25523827;517.2937997;1.89480167;31.94935964
China;2014;1390.110388;CHN;Asia Pacific;Asia Pacific;0;0;0;1954.484357;161.9631432;0.063001471;237.8482766;29.9900439;539.2637102;5.320214654;35.31655881
China;2015;1397.028553;CHN;Asia Pacific;Asia Pacific;0;0;0;1913.958685;167.4028616;0.033423089;252.1870412;38.64529122;573.309025;9.856541612;42.03421279
China;2016;1403.500365;CHN;Asia Pacific;Asia Pacific;0;0;0;1889.093134;180.0869207;0.028012852;260.9561253;48.26152871;587.0475368;13.95800335;53.64325474
China;2017;1409.517397;CHN;Asia Pacific;Asia Pacific;0;0;0;1890.425612;206.739785;0.027936315;263.6262841;56.13884238;610.6835892;26.65520206;66.75114269
China;2018;1415.045928;CHN;Asia Pacific;Asia Pacific;0;0;0;1906.725;243.332727;0.027936315;272.0799204;66.60632665;641.2120743;40.16382314;82.81667195
China Hong Kong SAR;1965;3.489213;HKG;Asia Pacific;Asia Pacific;0;0;0;0.123;0;0;0;0;2.138565943;0;0
China Hong Kong SAR;1966;3.568376;HKG;Asia Pacific;Asia Pacific;0;0;0;0.106;0;0;0;0;2.346779191;0;0
China Hong Kong SAR;1967;3.648033;HKG;Asia Pacific;Asia Pacific;0;0;0;0.085;0;0;0;0;2.812059668;0;0
China Hong Kong SAR;1968;3.726705;HKG;Asia Pacific;Asia Pacific;0;0;0;0.061;0;0;0;0;3.071251882;0;0
China Hong Kong SAR;1969;3.802096;HKG;Asia Pacific;Asia Pacific;0;0;0;0.036;0;0;0;0;3.644132397;0;0
China Hong Kong SAR;1970;3.873112;HKG;Asia Pacific;Asia Pacific;0;0;0;0.021;0;0;0;0;3.932712435;0;0
China Hong Kong SAR;1971;3.937829;HKG;Asia Pacific;Asia Pacific;0;0;0;0.027;0;0;0;0;4.148378977;0;0
China Hong Kong SAR;1972;3.998312;HKG;Asia Pacific;Asia Pacific;0;0;0;0.013;0;0;0;0;4.729398037;0;0
China Hong Kong SAR;1973;4.062042;HKG;Asia Pacific;Asia Pacific;0;0;0;0.007;0;0;0;0;4.911493432;0;0
China Hong Kong SAR;1974;4.139096;HKG;Asia Pacific;Asia Pacific;0;0;0;0.007;0;0;0;0;5.028040675;0;0
China Hong Kong SAR;1975;4.236002;HKG;Asia Pacific;Asia Pacific;0;0;0;0.006;0;0;0;0;4.734076813;0;0
China Hong Kong SAR;1976;4.356575;HKG;Asia Pacific;Asia Pacific;0;0;0;0.008;0;0;0;0;5.588816328;0;0
China Hong Kong SAR;1977;4.496871;HKG;Asia Pacific;Asia Pacific;0;0;0;0.007;0;0;0;0;6.03631905;0;0
China Hong Kong SAR;1978;4.646177;HKG;Asia Pacific;Asia Pacific;0;0;0;0.005;0;0;0;0;6.273319313;0;0
China Hong Kong SAR;1979;4.78932;HKG;Asia Pacific;Asia Pacific;0;0;0;0.004;0;0;0;0;6.424457366;0;0
China Hong Kong SAR;1980;4.915467;HKG;Asia Pacific;Asia Pacific;0;0;0;0.002;0;0;0;0;6.566858508;0;0
China Hong Kong SAR;1981;5.020488;HKG;Asia Pacific;Asia Pacific;0;0;0;0.035;0;0;0;0;6.964930233;0;0
China Hong Kong SAR;1982;5.107909;HKG;Asia Pacific;Asia Pacific;0;0;0;0.895;0;0;0;0;6.787742811;0;0
China Hong Kong SAR;1983;5.183912;HKG;Asia Pacific;Asia Pacific;0;0;0;2.102;0;0;0;0;6.044430782;0;0
China Hong Kong SAR;1984;5.258161;HKG;Asia Pacific;Asia Pacific;0;0;0;2.744;0;0;0;0;5.601896221;0;0
China Hong Kong SAR;1985;5.337622;HKG;Asia Pacific;Asia Pacific;0;0;0;3.397;0;0;0;0;5.267509697;0;0
China Hong Kong SAR;1986;5.424517;HKG;Asia Pacific;Asia Pacific;0;0;0;3.931;0;0;0;0;5.148184556;0;0
China Hong Kong SAR;1987;5.516357;HKG;Asia Pacific;Asia Pacific;0;0;0;4.926;0;0;0;0;5.049881365;0;0
China Hong Kong SAR;1988;5.609691;HKG;Asia Pacific;Asia Pacific;0;0;0;5.699;0;0;0;0;5.792752508;0;0
China Hong Kong SAR;1989;5.699221;HKG;Asia Pacific;Asia Pacific;0;0;0;6.106;0;0;0;0;6.177702302;0;0
China Hong Kong SAR;1990;5.781459;HKG;Asia Pacific;Asia Pacific;0;0;0;5.492;0;0;0;0;6.490609033;0;0
China Hong Kong SAR;1991;5.854088;HKG;Asia Pacific;Asia Pacific;0;0;0;5.926;0;0;0;0;6.48925492;0;0
China Hong Kong SAR;1992;5.919289;HKG;Asia Pacific;Asia Pacific;0;0;0;6.282;0;0;0;0;8.329256927;0;0
China Hong Kong SAR;1993;5.983355;HKG;Asia Pacific;Asia Pacific;0;0;0;7.275;0;0;0;0;8.675327171;0;0
China Hong Kong SAR;1994;6.055086;HKG;Asia Pacific;Asia Pacific;0;0;0;5.197;0;0;0;0;9.256387384;0;0
China Hong Kong SAR;1995;6.140101;HKG;Asia Pacific;Asia Pacific;0;0;0;5.602;0.026134759;0;0;0;9.90760385;0;0
China Hong Kong SAR;1996;6.24181;HKG;Asia Pacific;Asia Pacific;0;0;0;4.163;1.656808233;0;0;0;9.708224587;0;0
China Hong Kong SAR;1997;6.35647;HKG;Asia Pacific;Asia Pacific;0;0;0;3.513;2.586981578;0;0;0;9.608798366;0;0
China Hong Kong SAR;1998;6.473836;HKG;Asia Pacific;Asia Pacific;0;0;0;4.367;2.426969626;0;0;0;9.219251887;0;0
China Hong Kong SAR;1999;6.579564;HKG;Asia Pacific;Asia Pacific;0;0;0;3.732898634;2.676237059;0;0;0;9.809415855;0;0
China Hong Kong SAR;2000;6.663654;HKG;Asia Pacific;Asia Pacific;0;0;0;4.33789529;2.419341662;0;0;0;10.22258415;0;0
China Hong Kong SAR;2001;6.722306;HKG;Asia Pacific;Asia Pacific;0;0;0;6.851963313;2.441676636;0;0;0;12.15263908;0;0
China Hong Kong SAR;2002;6.759491;HKG;Asia Pacific;Asia Pacific;0;0;0;5.330061145;2.319650475;0;0;0;13.28171811;0;0
China Hong Kong SAR;2003;6.782571;HKG;Asia Pacific;Asia Pacific;0;0;0;6.759697143;1.491623816;0;0;0;13.36565604;0;0
China Hong Kong SAR;2004;6.802597;HKG;Asia Pacific;Asia Pacific;0;0;0;6.311813318;2.154856341;0;0;0;15.74028951;0;0
China Hong Kong SAR;2005;6.827761;HKG;Asia Pacific;Asia Pacific;0;0;0;6.866915066;2.159824675;0;0;0;14.19686102;0;0
China Hong Kong SAR;2006;6.860376;HKG;Asia Pacific;Asia Pacific;0;0;0;6.855904271;2.369461973;0;0;0;15.34475406;0;0.000157035
China Hong Kong SAR;2007;6.898397;HKG;Asia Pacific;Asia Pacific;0;0;0;7.48048629;2.2136106;0;0;0;16.44623118;0;0.000195728
China Hong Kong SAR;2008;6.940323;HKG;Asia Pacific;Asia Pacific;0;0;0;6.854829464;2.560693336;0;0;0;14.90528711;0;0.000182604
China Hong Kong SAR;2009;6.983272;HKG;Asia Pacific;Asia Pacific;0;0;0;7.158020445;2.486898025;0;0;0;16.91185448;0;0.000248676
China Hong Kong SAR;2010;7.025221;HKG;Asia Pacific;Asia Pacific;0;0;0;6.227261871;3.090552749;0;0;0;18.28754069;7.92E-05;0.000235552
China Hong Kong SAR;2011;7.065815;HKG;Asia Pacific;Asia Pacific;0;0;0;7.407303908;2.461339811;0;0;0;18.43893007;0.000156356;0.000196407
China Hong Kong SAR;2012;7.106399;HKG;Asia Pacific;Asia Pacific;0;0;0;7.291200917;2.266486264;0;0;0;17.64380707;0.000193239;0.000238268
China Hong Kong SAR;2013;7.148571;HKG;Asia Pacific;Asia Pacific;0;0;0;7.77097067;2.135277472;0;0;0;18.03412811;0.000251618;0.000189166
China Hong Kong SAR;2014;7.194563;HKG;Asia Pacific;Asia Pacific;0;0;0;8.144979459;2.052484695;0;0;0;17.09701928;0.000249355;0.000203648
China Hong Kong SAR;2015;7.245701;HKG;Asia Pacific;Asia Pacific;0;0;0;6.698289863;2.618776548;0;0;0;18.74048472;0.000233063;0.000183509
China Hong Kong SAR;2016;7.302843;HKG;Asia Pacific;Asia Pacific;0;0;0;6.697788287;2.688362175;0;0;0;19.40887362;0.000221523;0.000111327
China Hong Kong SAR;2017;7.364883;HKG;Asia Pacific;Asia Pacific;0;0;0;6.274099551;2.679396636;0;0;0;21.90395467;0.000239625;0.000186677
China Hong Kong SAR;2018;7.428887;HKG;Asia Pacific;Asia Pacific;0;0;0;6.274099551;2.594454056;0;0;0;22.18264712;0.00021745;0.000186677
Colombia;1965;19.144223;COL;S. & Cent. America;South America;0;0;0;2.014;0.76966896;0;0.801907378;0;3.959070696;0;0
Colombia;1966;19.721462;COL;S. & Cent. America;South America;0;0;0;2.014;0.802773001;0;0.890894549;0;4.512251732;0;0
Colombia;1967;20.311371;COL;S. & Cent. America;South America;0;0;0;lut.21;0.993121238;0;0.993178653;0;4.551966271;0;0
Colombia;1968;20.905059;COL;S. & Cent. America;South America;0;0;0;2.013;1.012156062;0;1.106714009;0;5.08107132;0;0
Colombia;1969;21.490945;COL;S. & Cent. America;South America;0;0;0;2.149;1.105261178;0;1.230477775;0;4.881351403;0;0
Colombia;1970;22.061215;COL;S. & Cent. America;South America;0;0;0;2.243;1.074226139;0;1.369584157;0;5.529793024;0;0
Colombia;1971;22.611986;COL;S. & Cent. America;South America;0;0;0;1.744307;1.118185727;0;1.453457122;0;5.719522738;0;0
Colombia;1972;23.146803;COL;S. & Cent. America;South America;0;0;0;1.812337;1.365885641;0;1.609951802;0;6.48558393;0;0
Colombia;1973;23.674504;COL;S. & Cent. America;South America;0;0;0;1.845686;1.415305245;0;1.752126707;0;6.236374916;0;0
Colombia;1974;24.208021;COL;S. & Cent. America;South America;0;0;0;2.231933;1.472549441;0;1.989425829;0;6.910701825;0;0
Colombia;1975;24.756973;COL;S. & Cent. America;South America;0;0;0;2.268664905;1.387983663;0;2.202176766;0;6.950782077;0;0
Colombia;1976;25.323406;COL;S. & Cent. America;South America;0;0;0;2.21889148;1.479320722;0;2.313983799;0;7.329684628;0;0
Colombia;1977;25.905127;COL;S. & Cent. America;South America;0;0;0;2.274688975;1.65561049;0;2.364984387;0;7.353104829;0;0
Colombia;1978;26.502166;COL;S. & Cent. America;South America;0;0;0;2.29912384;2.050795357;0;2.73146581;0;7.506756186;0;0
Colombia;1979;27.113512;COL;S. & Cent. America;South America;0;0;0;2.319174;2.211650903;0;3.000248903;0;7.961214388;0;0
Colombia;1980;27.7379;COL;S. & Cent. America;South America;0;0;0;2.43225385;2.439509888;0;3.269000317;0;7.602475339;0;0
Colombia;1981;28.375991;COL;S. & Cent. America;South America;0;0;0;2.47807495;2.634092863;0;3.227890664;0;7.788620905;0;0
Colombia;1982;29.027162;COL;S. & Cent. America;South America;0;0;0;2.58024585;2.840176268;0;3.448100647;0;7.990940623;0;0
Colombia;1983;29.687094;COL;S. & Cent. America;South America;0;0;0;2.84389755;3.143572657;0;3.476891886;0;8.26553787;0;0
Colombia;1984;30.350086;COL;S. & Cent. America;South America;0;0;0;2.9607773;3.121732588;0;3.878404308;0;8.220537942;0;0
Colombia;1985;31.011688;COL;S. & Cent. America;South America;0;0;0;3.0537169;3.13260963;0;4.17268679;0;8.53440626;0;0
Colombia;1986;31.669776;COL;S. & Cent. America;South America;0;0;0;3.0153422;3.187510748;0;4.827114993;0;8.453230302;0;0
Colombia;1987;32.324325;COL;S. & Cent. America;South America;0;0;0;3.79142595;3.236134996;0;5.260343033;0;8.900144229;0;0
Colombia;1988;32.975535;COL;S. & Cent. America;South America;0;0;0;3.0244747;3.248344798;0;5.548128705;0;9.364976907;0;0
Colombia;1989;33.624444;COL;S. & Cent. America;South America;0;0;0;3.5041604;3.100515907;0;6.060125809;0;9.618306195;0;0
Colombia;1990;34.271565;COL;S. & Cent. America;South America;0;0;0;1.59776435;3.21749785;0;6.22162556;0;9.766762546;0;0
Colombia;1991;34.916766;COL;S. & Cent. America;South America;0;0;0;2.00935995;3.31749785;0;6.273720415;0;10.02104401;0;0
Colombia;1992;35.558682;COL;S. & Cent. America;South America;0;0;0;3.36087635;3.264466896;0;5.041540481;0;11.01883096;0;0
Colombia;1993;36.195168;COL;S. & Cent. America;South America;0;0;0;3.52382875;3.389230439;0;6.30320677;0;11.71469592;0;0
Colombia;1994;36.823537;COL;S. & Cent. America;South America;0;0;0;4.0334086;3.353095443;0;7.254014572;0;12.09351476;0;0
Colombia;1995;37.441977;COL;S. & Cent. America;South America;0;0;0;3.60936446;3.565993121;0;7.238403403;0;12.73602571;0;0
Colombia;1996;38.049038;COL;S. & Cent. America;South America;0;0;0;2.798023475;3.878138435;0;7.984709277;0;13.15270248;0;0
Colombia;1997;38.645411;COL;S. & Cent. America;South America;0;0;0;3.313895;4.878761823;0;7.122179481;0;13.3795245;0;0
Colombia;1998;39.234062;COL;S. & Cent. America;South America;0;0;0;3.15159;5.665197764;0;6.965127393;0;13.07961833;0;0
Colombia;1999;39.819279;COL;S. & Cent. America;South America;0;0;0;2.516943191;4.893293207;0;7.62561841;0;11.60287373;0;0
Colombia;2000;40.403958;COL;S. & Cent. America;South America;0;0;0;2.703165538;4.931906582;0;6.972828438;0;11.36459907;0.000415218;0
Colombia;2001;40.988909;COL;S. & Cent. America;South America;0;0;0;2.661945;5.106614891;0;7.157681586;0;10.66018955;0.000603872;0
Colombia;2002;41.572491;COL;S. & Cent. America;South America;0;0;0;2.1892871;5.157937654;0;7.686119835;0;10.4841545;0.001052462;0
Colombia;2003;42.152151;COL;S. & Cent. America;South America;0;0;0;2.426898684;4.944092809;0;8.185808028;0;10.90845826;0.001449292;0
Colombia;2004;42.724163;COL;S. & Cent. America;South America;0;0;0;2.1237073;5.274995736;0;8.673136172;0;10.9022316;0.001799277;0.01176404
Colombia;2005;43.285634;COL;S. & Cent. America;South America;0;0;0;1.33812055;5.542858374;0;8.874708784;0;11.31871306;0.002156684;0.01119609
Colombia;2006;43.835722;COL;S. & Cent. America;South America;0;0;0;3.811697654;5.816579775;0;9.629789511;0;11.17673493;0;0.014251118
Colombia;2007;44.374572;COL;S. & Cent. America;South America;0;0;0;3.356142643;6.157897019;0;10.01085705;0;11.08201816;0;0.011289083
Colombia;2008;44.901544;COL;S. & Cent. America;South America;0;0;0;4.440421354;6.255472445;0;10.44505653;0;11.99684025;0;0.012200336
Colombia;2009;45.416181;COL;S. & Cent. America;South America;0;0;0;4.084336551;7.204918063;0;9.240477448;0;11.02197691;0;0.013057839
Colombia;2010;45.918097;COL;S. & Cent. America;South America;0;0;0;4.807165992;7.519464979;0;9.177142288;0;12.32052522;0;0.008727411
Colombia;2011;46.406646;COL;S. & Cent. America;South America;0;0;0;3.892212187;7.321557573;0;10.95793052;0;13.23102846;0;0.009338812
Colombia;2012;46.881475;COL;S. & Cent. America;South America;0;0;0;4.691344654;8.139206946;0;10.76655423;0;14.33647363;0;0.012412253
Colombia;2013;47.342981;COL;S. & Cent. America;South America;0;0;0;5.046431421;9.008818119;0;10.03819298;0;14.44013886;0;0.013039056
Colombia;2014;47.791911;COL;S. & Cent. America;South America;0;0;0;5.345392585;9.788531255;0;10.12399045;0;15.34642121;0;0.015891365
Colombia;2015;48.228697;COL;S. & Cent. America;South America;0;0;0;4.968183472;9.640352005;0;10.11040014;0;16.15984336;0;0.015472111
Colombia;2016;48.653419;COL;S. & Cent. America;South America;0;0;0;6.257091749;10.13894745;0;10.58694088;0;16.79737767;0;0.011514536
Colombia;2017;49.065615;COL;S. & Cent. America;South America;0;0;0;5.178491069;10.4550236;0;12.97504186;0;16.45065234;0;0.000694986
Colombia;2018;49.464683;COL;S. & Cent. America;South America;0;0;0;5.873871024;11.20175215;0;12.81780651;0;16.5697165;0.00271526;0.00982879
Croatia;1965;4.32892;HRV;Europe;Europe;0;1;0;0;0;;;;;;
Croatia;1966;4.350813;HRV;Europe;Europe;0;1;0;0;0;;;;;;
Croatia;1967;4.370856;HRV;Europe;Europe;0;1;0;0;0;;;;;;
Croatia;1968;4.38932;HRV;Europe;Europe;0;1;0;0;0;;;;;;
